"KEGGID","Statistic"
"C05711",0.844451878010721
"C00120",0.520587647507901
"C19231",0.316460047648212
"C07522",0.316460047648212
"C11847",0.316460047648212
"C10455",0.354537874935169
"C19036",0.0800112023629023
"C09534",0.0809161455192697
"C20400",0.0809161455192697
"C09440",0.0809161455192697
"C09507",0.0809161455192697
"C07609",0.0809161455192697
"C09345",0.0809161455192697
"C09687",0.0809161455192697
"C17887",0.0809161455192697
"C09556",0.0809161455192697
"C09301",0.0809161455192697
"C09537",0.0809161455192697
"C09626",0.0809161455192697
"C09660",0.0809161455192697
"C09544",0.0809161455192697
"C02771",0.0809161455192697
"C13455",0.0809161455192697
"C09562",0.0809161455192697
"C09488",0.0809161455192697
"C09386",0.0809161455192697
"C09378",0.0809161455192697
"C09301",0.864789698440925
"C09534",0.864789698440925
"C07609",0.864789698440925
"C20400",0.864789698440925
"C09687",0.864789698440925
"C02771",0.864789698440925
"C09626",0.864789698440925
"C09537",0.864789698440925
"C09440",0.864789698440925
"C09488",0.864789698440925
"C09507",0.864789698440925
"C09544",0.864789698440925
"C09556",0.864789698440925
"C09345",0.864789698440925
"C13455",0.864789698440925
"C09378",0.864789698440925
"C09386",0.864789698440925
"C17887",0.864789698440925
"C09660",0.864789698440925
"C09562",0.864789698440925
"C03347",0.895965846600295
"C09571",0.664942825219515
"C17463",0.664942825219515
"C14216",0.459323521263572
"C16765",0.0491391799913283
"C14469",0.168322704380843
"C14468",0.168322704380843
"C14468",0.624843609129803
"C14469",0.624843609129803
"C16503",0.605615494921318
"C16795",0.0168591917962653
"C16795",0.845672242466543
"C18458",0.787077652498807
"C08275",0.644032091272309
"C08644",0.959908986389576
"C10315",0.959908986389576
"C10402",0.959908986389576
"C10208",0.959908986389576
"C10291",0.959908986389576
"C10121",0.959908986389576
"C10028",0.959908986389576
"C10329",0.959908986389576
"C14344",0.959908986389576
"C12123",0.959908986389576
"C10327",0.959908986389576
"C05844",0.959908986389576
"C10200",0.959908986389576
"C16582",0.79554871356019
"C16584",0.79554871356019
"C18579",0.287350201956198
"C08362",0.554685023407859
"C08362",0.327921552060349
"C11032",0.94943467780992
"C07971",0.453662079625861
"C20021",0.972937719405004
"C00249",0.682010529005364
"C16744",0.317863685987889
"C05131",0.317863685987889
"C19031",0.297089815770931
"C01283",0.00111772447874686
"C12214",0.00111772447874686
"C03783",0.00111772447874686
"C06156",0.00111772447874686
"C06377",0.00111772447874686
"C12213",0.00111772447874686
"C00352",0.00111772447874686
"C18135",0.650938244167473
"C17744",0.650938244167473
"C09695",0.650938244167473
"C07927",0.0976439164117705
"C08334",0.0756486208837649
"C08332",0.0756486208837649
"C10607",0.0756486208837649
"C19553",0.17005995185534
"C10626",0.215648701778772
"C15462",0.215648701778772
"C10853",0.215648701778772
"C10853",0.594652645164651
"C15462",0.594652645164651
"C10626",0.594652645164651
"C14245",0.0358714110080544
"C17967",0.809901597052984
"C20399",0.0114283424788467
"C09506",0.0114283424788467
"C09291",0.0114283424788467
"C09453",0.0114283424788467
"C09530",0.0114283424788467
"C09531",0.0114283424788467
"C09688",0.0114283424788467
"C06082",0.0114283424788467
"C09481",0.0114283424788467
"C09456",0.0114283424788467
"C09355",0.0114283424788467
"C09683",0.0114283424788467
"C09304",0.0114283424788467
"C09349",0.0114283424788467
"C09381",0.0114283424788467
"C09542",0.0114283424788467
"C20402",0.0114283424788467
"C09470",0.0114283424788467
"C11060",0.0114283424788467
"C09540",0.0114283424788467
"C09708",0.0114283424788467
"C09574",0.0114283424788467
"C09498",0.0114283424788467
"C09600",0.0114283424788467
"C10766",0.0114283424788467
"C09657",0.920643139852577
"C17747",0.920643139852577
"C09657",0.900257115336271
"C17747",0.900257115336271
"C16344",0.0442113838933687
"C00378",0.752963680440524
"C06930",0.611989414730655
"C06943",0.611989414730655
"C10137",0.259841918756503
"C11077",0.259841918756503
"C12100",0.522457506236374
"C16536",0.522457506236374
"C19766",0.203056884007719
"C19614",0.252000322474136
"C16995",0.209635479023066
"C20185",0.471753431982903
"C11894",0.471753431982903
"C18224",0.471753431982903
"C18226",0.471753431982903
"C18223",0.471753431982903
"C11879",0.471753431982903
"C11878",0.471753431982903
"C18211",0.471753431982903
"C11891",0.471753431982903
"C09140",0.471753431982903
"C06090",0.471753431982903
"C18225",0.471753431982903
"C11880",0.471753431982903
"C19816",0.471753431982903
"C20145",0.471753431982903
"C11881",0.471753431982903
"C11877",0.471753431982903
"C01414",0.471753431982903
"C11892",0.471753431982903
"C06086",0.471753431982903
"C18229",0.471753431982903
"C20711",0.471753431982903
"C11893",0.471753431982903
"C19810",0.471753431982903
"C19814",0.471753431982903
"C18228",0.471753431982903
"C18931",0.735638686374257
"C05283",0.502036908005957
"C18048",0.502036908005957
"C04732",0.00589522368751676
"C10494",0.733367001496775
"C20000",0.733367001496775
"C09623",0.733367001496775
"C17506",0.733367001496775
"C10494",0.42155404285011
"C20000",0.42155404285011
"C17506",0.42155404285011
"C09623",0.42155404285011
"C09623",0.694560663376088
"C20000",0.694560663376088
"C17506",0.694560663376088
"C10494",0.694560663376088
"C16558",0.625964627319768
"C16551",0.625964627319768
"C06933",0.625964627319768
"C03343",0.393550118195193
"C14214",0.393550118195193
"C15205",0.393550118195193
"C08315",0.0122180601391495
"C06426",0.0122180601391495
"C08364",0.0122180601391495
"C15201",0.0122180601391495
"C06427",0.0122180601391495
"C07289",0.0122180601391495
"C19417",0.297305931342416
"C17748",0.297305931342416
"C08321",0.00026438773217999
"C08282",0.00026438773217999
"C01595",0.00026438773217999
"C04056",0.00026438773217999
"C08459",0.00026438773217999
"C02494",0.680900588555122
"C05031",0.680900588555122
"C18786",0.759548547863606
"C19670",0.759548547863606
"C08722",0.612226446591479
"C10522",0.612226446591479
"C16508",0.0946743127910603
"C01712",1.49423441575677e-05
"C08363",1.49423441575677e-05
"C08367",1.49423441575677e-05
"C00712",1.49423441575677e-05
"C12103",1.49423441575677e-05
"C08233",0.155272383014637
"C14445",0.270733862201421
"C14854",0.682927787932199
"C18280",0.682927787932199
"C18278",0.682927787932199
"C18279",0.682927787932199
"C13946",0.672287273773273
"C14996",0.672287273773273
"C13792",0.672287273773273
"C11819",0.130605579447079
"C19076",0.130605579447079
"C10610",0.130605579447079
"C19015",0.130605579447079
"C11697",0.130605579447079
"C14987",0.433439260874007
"C19615",0.433439260874007
"C18220",0.657287371794273
"C18222",0.657287371794273
"C19962",0.657287371794273
"C00899",0.657287371794273
"C17276",0.657287371794273
"C11887",0.657287371794273
"C16682",0.657287371794273
"C11873",0.657287371794273
"C11886",0.657287371794273
"C11885",0.657287371794273
"C00473",0.657287371794273
"C20148",0.657287371794273
"C09092",0.657287371794273
"C17365",0.734465517536839
"C02838",0.0709982105199208
"C03822",0.441774929861826
"C14043",0.304515924032347
"C07646",0.0589018009309172
"C16557",0.0589018009309172
"C09741",0.979870584491007
"C10459",0.979870584491007
"C09570",0.986150522205104
"C13798",0.443607074261486
"C19613",0.443607074261486
"C16326",0.443607074261486
"C16346",0.443607074261486
"C16342",0.443607074261486
"C14766",0.443607074261486
"C04594",0.443607074261486
"C19827",0.443607074261486
"C04780",0.443607074261486
"C14765",0.443607074261486
"C16316",0.443607074261486
"C06980",0.282793962878048
"C09899",0.282793962878048
"C09747",0.932514129848823
"C14537",0.932514129848823
"C14762",0.0214437831302855
"C14825",0.0214437831302855
"C19617",0.0214437831302855
"C14767",0.0214437831302855
"C08318",0.0214437831302855
"C14826",0.0214437831302855
"C08368",0.0214437831302855
"C14762",0.0388895969562446
"C14825",0.0388895969562446
"C14767",0.0388895969562446
"C19617",0.0388895969562446
"C08318",0.0388895969562446
"C08368",0.0388895969562446
"C14826",0.0388895969562446
"C18757",0.581775100650225
"C11030",0.581775100650225
"C19616",0.22470451294742
"C13791",0.22470451294742
"C00869",0.22470451294742
"C19418",0.22470451294742
"C08365",0.22470451294742
"C07125",0.774955848855286
"C11566",0.774955848855286
"C15263",0.854039864246717
"C18196",0.854039864246717
"C09188",0.854039864246717
"C14925",0.854039864246717
"C14652",0.854039864246717
"C15353",0.854039864246717
"C07058",0.854039864246717
"C15493",0.854039864246717
"C15307",0.854039864246717
"C16683",0.854039864246717
"C14489",0.854039864246717
"C20429",0.854039864246717
"C20428",0.854039864246717
"C12078",0.854039864246717
"C14684",0.854039864246717
"C18195",0.854039864246717
"C00777",0.854039864246717
"C18593",0.0824517817331131
"C06967",0.183477821009894
"C00836",0.502366010771444
"C14431",0.143602363884999
"C07785",0.00153167307464528
"C20149",0.843037321228915
"C15460",0.843037321228915
"C09159",0.843037321228915
"C14890",0.843037321228915
"C14255",0.843037321228915
"C14490",0.843037321228915
"C15412",0.843037321228915
"C11888",0.843037321228915
"C15318",0.843037321228915
"C15036",0.843037321228915
"C09148",0.843037321228915
"C07198",0.843037321228915
"C06428",0.843037321228915
"C15017",0.843037321228915
"C15070",0.843037321228915
"C20208",0.843037321228915
"C06087",0.843037321228915
"C15259",0.843037321228915
"C12083",0.843037321228915
"C11889",0.843037321228915
"C09118",0.843037321228915
"C15003",0.843037321228915
"C15184",0.843037321228915
"C12077",0.843037321228915
"C15008",0.843037321228915
"C14588",0.843037321228915
"C15188",0.843037321228915
"C11874",0.843037321228915
"C12862",0.340416383263169
"C14886",0.223057321914274
"C15169",0.223057321914274
"C15281",0.285001182414219
"C19950",0.285001182414219
"C03242",0.841477200551645
"C14882",0.841477200551645
"C09072",0.841477200551645
"C13273",0.841477200551645
"C15058",0.841477200551645
"C16522",0.841477200551645
"C15376",0.841477200551645
"C15399",0.841477200551645
"C14882",0.270542628557123
"C15399",0.270542628557123
"C15376",0.270542628557123
"C16522",0.270542628557123
"C09072",0.270542628557123
"C03242",0.270542628557123
"C15058",0.270542628557123
"C13273",0.270542628557123
"C16488",0.657264517518152
"C16525",0.9369701860247
"C09183",0.9369701860247
"C07915",0.96431471682244
"C09136",0.803028340191407
"C10283",0.803028340191407
"C14935",0.803028340191407
"C14211",0.803028340191407
"C14836",0.0863397683215981
"C14832",0.0863397683215981
"C07354",0.0863397683215981
"C19618",0.0863397683215981
"C04717",0.0863397683215981
"C14834",0.0863397683215981
"C20703",0.0863397683215981
"C14827",0.0863397683215981
"C14831",0.0863397683215981
"C19937",0.0863397683215981
"C07338",0.0863397683215981
"C20186",0.0863397683215981
"C01607",0.868814057067994
"C06425",0.868814057067994
"C10167",0.25307793753227
"C14670",0.935790869335221
"C18015",0.935790869335221
"C16678",0.935790869335221
"C14930",0.935790869335221
"C14999",0.935790869335221
"C15228",0.935790869335221
"C09119",0.935790869335221
"C09194",0.935790869335221
"C14661",1.11270941334307e-09
"C07578",1.11270941334307e-09
"C15342",1.11270941334307e-09
"C00410",1.11270941334307e-09
"C06392",1.11270941334307e-09
"C15468",1.11270941334307e-09
"C15158",1.11270941334307e-09
"C15402",1.11270941334307e-09
"C15260",1.11270941334307e-09
"C06972",1.11270941334307e-09
"C08998",1.11270941334307e-09
"C14829",0.00601570532249772
"C19620",0.00601570532249772
"C20702",0.00601570532249772
"C07355",0.00601570532249772
"C14828",0.00601570532249772
"C03299",0.0779784632137178
"C19004",0.803069888971154
"C14475",9.04650545129846e-11
"C15108",9.04650545129846e-11
"C15339",9.04650545129846e-11
"C10839",9.04650545129846e-11
"C15199",9.04650545129846e-11
"C05479",9.04650545129846e-11
"C03681",9.04650545129846e-11
"C15334",9.04650545129846e-11
"C04042",9.04650545129846e-11
"C15012",9.04650545129846e-11
"C20219",9.04650545129846e-11
"C15156",9.04650545129846e-11
"C01953",9.04650545129846e-11
"C14962",9.04650545129846e-11
"C13859",0.193987436068949
"C19048",0.277496764846678
"C11063",0.277496764846678
"C15502",0.517514728398654
"C15500",0.517514728398654
"C20351",0.357323765653929
"C18907",0.861355525937224
"C18699",0.219033957753626
"C09878",0.219033957753626
"C20792",0.0778608523623087
"C14794",0.540775721729072
"C20235",0.889630883097501
"C09643",0.0433148532961637
"C17899",0.0433148532961637
"C10852",0.0433148532961637
"C02105",0.0433148532961637
"C12328",0.0433148532961637
"C05178",0.0433148532961637
"C05220",0.0433148532961637
"C14529",0.712648427202452
"C14162",0.712648427202452
"C09069",0.712648427202452
"C20632",0.712648427202452
"C16513",0.869105224667373
"C13364",0.869105224667373
"C15413",0.869105224667373
"C16184",0.869105224667373
"C11896",0.869105224667373
"C15421",0.869105224667373
"C18386",0.105919810894003
"C05958",0.518787440719044
"C05955",0.518787440719044
"C14913",0.518787440719044
"C11876",0.518787440719044
"C18173",0.518787440719044
"C05957",0.518787440719044
"C09150",0.518787440719044
"C15159",0.518787440719044
"C09125",0.518787440719044
"C14504",0.518787440719044
"C05953",0.518787440719044
"C05949",0.518787440719044
"C05954",0.518787440719044
"C14815",0.518787440719044
"C01031",0.100091993097311
"C09575",0.100091993097311
"C10529",0.81556249784458
"C10523",0.81556249784458
"C03032",0.599229037159061
"C14977",0.200264960997645
"C14680",0.200264960997645
"C09526",0.496670539954656
"C14775",0.967595075327754
"C09205",0.967595075327754
"C06088",0.967595075327754
"C14774",0.967595075327754
"C14772",0.967595075327754
"C14773",0.967595075327754
"C19426",0.413687792400834
"C19427",0.0683026130348062
"C05229",0.0832288964605325
"C18164",0.0832288964605325
"C11719",0.896546598689296
"C09133",0.00414048974001666
"C02942",0.00414048974001666
"C02140",0.00414048974001666
"C06391",0.00414048974001666
"C05497",0.00414048974001666
"C15015",0.00414048974001666
"C15304",0.00414048974001666
"C05477",0.00414048974001666
"C15365",0.00414048974001666
"C05488",0.00414048974001666
"C15363",0.00414048974001666
"C10573",0.00414048974001666
"C15002",0.00414048974001666
"C01367",0.542680586024588
"C19970",0.542680586024588
"C00946",0.542680586024588
"C00020",0.542680586024588
"C00362",0.542680586024588
"C04378",0.542680586024588
"C11274",0.459384492904924
"C14322",0.459384492904924
"C08126",0.268956221879326
"C17404",0.268956221879326
"C19590",0.365653212315624
"C13478",0.521800227683741
"C11035",0.187893576352304
"C16921",0.801387198553914
"C12280",0.787071831556849
"C11068",0.817949999152916
"C16185",0.574905567960456
"C17751",0.680531081189662
"C09558",0.59090441828458
"C07251",0.59090441828458
"C08554",0.692337464252411
"C10723",0.00938903298378046
"C00762",0.00938903298378046
"C07369",0.00938903298378046
"C01780",0.00938903298378046
"C18039",0.00938903298378046
"C09846",0.00938903298378046
"C00735",0.840260598900056
"C05469",0.840260598900056
"C01124",0.840260598900056
"C05473",0.840260598900056
"C10695",0.840260598900056
"C08837",0.840260598900056
"C15034",0.840260598900056
"C03588",0.840260598900056
"C18989",0.87529886471402
"C18394",0.87529886471402
"C09039",0.71132909403762
"C17557",0.71132909403762
"C13674",0.637235308706628
"C14240",0.997369953221765
"C19625",0.997369953221765
"C13652",0.337803566687964
"C12679",0.337803566687964
"C18807",0.273602388196413
"C09459",0.273602388196413
"C16707",0.273602388196413
"C19010",0.52193193519293
"C06124",0.517222269863013
"C07177",0.732406896493246
"C10546",0.810099155367675
"C12420",0.810099155367675
"C15357",0.222745621860125
"C05107",0.222745621860125
"C13109",0.623926800810477
"C10565",0.0166981693955199
"C08082",0.801192734975676
"C11125",0.801192734975676
"C10547",0.96348280723448
"C10561",0.96348280723448
"C18583",0.351071857903172
"C07127",0.687708459892743
"C07783",0.14057534524649
"C07780",0.14057534524649
"C06165",0.474864800541084
"C14638",0.804197316192165
"C08001",0.97958626230522
"C14446",0.608390377382105
"C19438",0.0399069583685935
"C19438",0.832953488530351
"C05103",0.213485257856012
"C15777",0.213485257856012
"C18192",0.213485257856012
"C08813",0.213485257856012
"C15785",0.213485257856012
"C06957",0.213485257856012
"C04453",0.213485257856012
"C04525",0.213485257856012
"C15781",0.213485257856012
"C02990",0.404328429405005
"C17845",0.728530941994807
"C10557",0.728530941994807
"C03199",0.216231470244039
"C05455",0.131963425160197
"C15632",0.131963425160197
"C19662",0.131963425160197
"C01561",0.131963425160197
"C20143",0.131963425160197
"C05502",0.18277014519653
"C05500",0.18277014519653
"C15882",0.18277014519653
"C05418",0.18277014519653
"C15992",0.18277014519653
"C13550",0.18277014519653
"C15610",0.18277014519653
"C15519",0.18277014519653
"C03594",0.18277014519653
"C05451",0.18277014519653
"C14151",0.18277014519653
"C14922",0.762126779733362
"C11073",0.276063911483172
"C11793",0.565259921894409
"C01344",0.377286888794512
"C08211",0.407392211205932
"C05108",0.691126656079513
"C08840",0.691126656079513
"C08817",0.691126656079513
"C08836",0.691126656079513
"C05442",0.691126656079513
"C11522",0.691126656079513
"C15776",0.691126656079513
"C08821",0.691126656079513
"C15782",0.691126656079513
"C18193",0.691126656079513
"C15382",0.471023272166768
"C10658",0.471023272166768
"C15440",0.471023272166768
"C12512",0.471023272166768
"C15796",0.000288030450688812
"C04416",0.000288030450688812
"C15221",0.76535263986105
"C15221",0.244849050597568
"C09038",0.868940238531368
"C07469",0.868940238531368
"C16498",0.283361900929615
"C08902",0.283361900929615
"C17891",0.283361900929615
"C08891",0.283361900929615
"C04715",0.283361900929615
"C08909",0.283361900929615
"C17337",0.283361900929615
"C17996",0.872271340887126
"C07777",0.920283245003745
"C16494",0.813471729006332
"C17335",0.813471729006332
"C17003",0.813471729006332
"C18231",0.813471729006332
"C08899",0.813471729006332
"C01060",0.275437075601258
"C10365",0.617021210788927
"C04554",0.622247094088131
"C01301",0.622247094088131
"C17394",0.0594104751736
"C17422",0.0594104751736
"C19943",0.0594104751736
"C08631",0.557521041097636
"C04840",0.557521041097636
"C14578",0.899862594307923
"C15792",0.899862594307923
"C14505",0.899862594307923
"C14158",0.899862594307923
"C14158",0.0721175125676883
"C14578",0.0721175125676883
"C14505",0.0721175125676883
"C15792",0.0721175125676883
"C05691",0.257245909952745
"C16495",0.703920385138386
"C08890",0.703920385138386
"C08896",0.703920385138386
"C05464",0.507844747753326
"C05466",0.507844747753326
"C19069",0.789980827488302
"C12333",0.474201711326134
"C06839",0.166511888862653
"C01155",0.577719672258481
"C01156",0.577719672258481
"C10533",0.239457245775776
"C10187",0.239457245775776
"C10104",0.239457245775776
"C05990",0.239457245775776
"C17762",0.239457245775776
"C12141",0.20449382092298
"C08422",0.504821368925796
"C18581",0.905285427568031
"C03640",0.352721166269008
"C18043",0.443369319798461
"C08007",0.182630519709895
"C02283",0.00723620157518145
"C03930",0.00723620157518145
"C08950",0.00723620157518145
"C17162",0.660533040493219
"C08789",0.0178102877525765
"C08634",0.0178102877525765
"C17419",0.0178102877525765
"C12276",0.620950528409888
"C13903",0.108918241858931
"C00131",0.780573372943821
"C11991",0.121851886333698
"C09211",0.781533240135377
"C09758",0.610317373437606
"C16764",0.610317373437606
"C12320",0.0596976144591705
"C12319",0.0596976144591705
"C12321",0.58469426946525
"C12322",0.58469426946525
"C10231",0.43737356932313
"C10209",0.43737356932313
"C01863",0.43737356932313
"C08859",0.674305537082686
"C13864",0.134470275376098
"C06940",0.984280138388887
"C08738",0.966206707671784
"C20596",0.759001872740775
"C08599",0.630790071107999
"C16270",0.630790071107999
"C08601",0.630790071107999
"C06098",0.630790071107999
"C15933",0.630790071107999
"C20601",0.418282698295724
"C08793",0.0389150804277448
"C17866",0.042184079617031
"C08928",0.0513223669114375
"C05913",0.327964907688179
"C00486",0.327964907688179
"C11630",0.327964907688179
"C05789",0.0670236909900362
"C09127",0.716789236523979
"C12667",0.447214312956782
"C08964",0.305690787931264
"C19763",0.635760962939691
"C13494",0.137737441735338
"C15661",0.748989959098549
"C09998",0.186910359842184
"C05809",0.061194592220711
"C05813",0.061194592220711
"C06787",0.130834488959502
"C06633",0.24747619356048
"C13722",0.649776294732026
"C13744",0.51733967184822
"C04638",0.750342566460705
"C02739",0.642731624798752
"C13894",0.105256832517869
"C01968",0.885551605233324
"C15660",0.0257084372644497
"C07201",0.397855648451457
"C09218",0.397855648451457
"C12796",0.44592215897863
"C05778",0.963569346217855
"C12047",0.035856890708872
"C01457",0.508203138056756
"C11541",0.326466504952584
"C11502",0.857476432837573
"C16332",0.0431707860324329
"C12051",0.01101460406036
